tensor_name,tensor_type,chunks,used_chunks,skipped_chunks,pred_none,pred_mean,pred_neighbor,pred_none_pct,pred_mean_pct,pred_neighbor_pct,skip_pct
features_5_block_1_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_5_block_1_1_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_5_block_1_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
features_5_block_2_fc1_bias,bias,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_5_block_2_fc1_weight,weight,2,2,0,0,0,2,0.0,0.0,1.0,0.0
features_5_block_2_fc2_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_5_block_2_fc2_weight,weight,2,2,0,2,0,0,1.0,0.0,0.0,0.0
features_5_block_3_0_weight,weight,3,3,0,3,0,0,1.0,0.0,0.0,0.0
features_5_block_3_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_5_block_3_1_num_batches_tracked,buffer,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_5_block_3_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_5_block_3_1_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_5_block_3_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
features_6_block_0_0_weight,weight,3,3,0,3,0,0,1.0,0.0,0.0,0.0
features_6_block_0_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_6_block_0_1_num_batches_tracked,buffer,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_6_block_0_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_6_block_0_1_running_var,buffer,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_6_block_0_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
features_6_block_1_0_weight,weight,2,2,0,1,0,1,0.5,0.0,0.5,0.0
features_6_block_1_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_6_block_1_1_num_batches_tracked,buffer,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_6_block_1_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_6_block_1_1_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_6_block_1_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
features_6_block_2_fc1_bias,bias,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_6_block_2_fc1_weight,weight,2,2,0,2,0,0,1.0,0.0,0.0,0.0
features_6_block_2_fc2_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_6_block_2_fc2_weight,weight,2,2,0,2,0,0,1.0,0.0,0.0,0.0
features_6_block_3_0_weight,weight,3,3,0,3,0,0,1.0,0.0,0.0,0.0
features_6_block_3_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_6_block_3_1_num_batches_tracked,buffer,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_6_block_3_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_6_block_3_1_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_6_block_3_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
features_7_block_0_0_weight,weight,5,5,0,5,0,0,1.0,0.0,0.0,0.0
features_7_block_0_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_7_block_0_1_num_batches_tracked,buffer,1,1,0,0,1,0,0.0,1.0,0.0,0.0
