tensor_name,tensor_type,chunks,used_chunks,skipped_chunks,pred_none,pred_mean,pred_neighbor,pred_none_pct,pred_mean_pct,pred_neighbor_pct,skip_pct
transformer_h_7_mlp_c_proj_weight,weight,1152,1152,0,1152,0,0,1.0,0.0,0.0,0.0
transformer_h_8_attn_c_attn_bias,bias,2,0,2,0,0,0,0,0,0,1.0
transformer_h_8_attn_c_attn_weight,weight,864,863,1,859,4,0,0.9953650057937428,0.004634994206257242,0.0,0.0011574074074074073
transformer_h_8_attn_c_proj_bias,bias,1,0,1,0,0,0,0,0,0,1.0
transformer_h_8_attn_c_proj_weight,weight,288,288,0,288,0,0,1.0,0.0,0.0,0.0
transformer_h_8_ln_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
transformer_h_8_ln_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
transformer_h_8_ln_2_bias,bias,1,0,1,0,0,0,0,0,0,1.0
transformer_h_8_ln_2_weight,weight,1,0,1,0,0,0,0,0,0,1.0
transformer_h_8_mlp_c_fc_bias,bias,2,0,2,0,0,0,0,0,0,1.0
transformer_h_8_mlp_c_fc_weight,weight,1152,1152,0,683,468,1,0.5928819444444444,0.40625,0.0008680555555555555,0.0
transformer_h_8_mlp_c_proj_bias,bias,1,0,1,0,0,0,0,0,0,1.0
transformer_h_8_mlp_c_proj_weight,weight,1152,1152,0,1152,0,0,1.0,0.0,0.0,0.0
transformer_h_9_attn_c_attn_bias,bias,2,0,2,0,0,0,0,0,0,1.0
transformer_h_9_attn_c_attn_weight,weight,864,863,1,861,2,0,0.9976825028968713,0.002317497103128621,0.0,0.0011574074074074073
transformer_h_9_attn_c_proj_bias,bias,1,0,1,0,0,0,0,0,0,1.0
transformer_h_9_attn_c_proj_weight,weight,288,288,0,288,0,0,1.0,0.0,0.0,0.0
transformer_h_9_ln_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
transformer_h_9_ln_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
transformer_h_9_ln_2_bias,bias,1,0,1,0,0,0,0,0,0,1.0
transformer_h_9_ln_2_weight,weight,1,0,1,0,0,0,0,0,0,1.0
transformer_h_9_mlp_c_fc_bias,bias,2,0,2,0,0,0,0,0,0,1.0
transformer_h_9_mlp_c_fc_weight,weight,1152,1152,0,708,442,2,0.6145833333333334,0.3836805555555556,0.001736111111111111,0.0
transformer_h_9_mlp_c_proj_bias,bias,1,0,1,0,0,0,0,0,0,1.0
transformer_h_9_mlp_c_proj_weight,weight,1152,1152,0,1152,0,0,1.0,0.0,0.0,0.0
transformer_positions_embed_weight,weight,192,192,0,82,19,91,0.4270833333333333,0.09895833333333333,0.4739583333333333,0.0
transformer_tokens_embed_weight,weight,15180,2931,12249,2929,2,0,0.9993176390310474,0.000682360968952576,0.0,0.8069169960474308
