tensor_name,tensor_type,chunks,used_chunks,skipped_chunks,pred_none,pred_mean,pred_neighbor,pred_none_pct,pred_mean_pct,pred_neighbor_pct,skip_pct
features_3_6_block_3_0_weight,weight,19,19,0,18,1,0,0.9473684210526315,0.05263157894736842,0.0,0.0
features_3_6_block_3_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_3_6_block_3_1_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_3_6_block_3_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_3_6_block_3_1_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_3_6_block_3_1_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_4_0_block_0_0_weight,weight,19,19,0,19,0,0,1.0,0.0,0.0,0.0
features_4_0_block_0_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_4_0_block_0_1_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_0_block_0_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_0_block_0_1_running_var,buffer,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_4_0_block_0_1_weight,weight,1,1,0,0,0,1,0.0,0.0,1.0,0.0
features_4_0_block_1_0_weight,weight,3,0,3,0,0,0,0,0,0,1.0
features_4_0_block_1_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_4_0_block_1_1_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_0_block_1_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_0_block_1_1_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_0_block_1_1_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_4_0_block_2_fc1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_4_0_block_2_fc1_weight,weight,5,5,0,5,0,0,1.0,0.0,0.0,0.0
features_4_0_block_2_fc2_bias,bias,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_0_block_2_fc2_weight,weight,5,5,0,4,0,1,0.8,0.0,0.2,0.0
features_4_0_block_3_0_weight,weight,38,38,0,38,0,0,1.0,0.0,0.0,0.0
features_4_0_block_3_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_4_0_block_3_1_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_0_block_3_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_0_block_3_1_running_var,buffer,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_4_0_block_3_1_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_4_1_block_0_0_weight,weight,75,75,0,75,0,0,1.0,0.0,0.0,0.0
features_4_1_block_0_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_4_1_block_0_1_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_1_block_0_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_1_block_0_1_running_var,buffer,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_4_1_block_0_1_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_4_1_block_1_0_weight,weight,5,5,0,3,2,0,0.6,0.4,0.0,0.0
features_4_1_block_1_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_4_1_block_1_1_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_1_block_1_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_1_block_1_1_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_1_block_1_1_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_4_1_block_2_fc1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_4_1_block_2_fc1_weight,weight,19,19,0,18,0,1,0.9473684210526315,0.0,0.05263157894736842,0.0
features_4_1_block_2_fc2_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_4_1_block_2_fc2_weight,weight,19,19,0,3,0,16,0.15789473684210525,0.0,0.8421052631578947,0.0
features_4_1_block_3_0_weight,weight,75,75,0,43,0,32,0.5733333333333334,0.0,0.4266666666666667,0.0
features_4_1_block_3_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_4_1_block_3_1_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_1_block_3_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_1_block_3_1_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_1_block_3_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
features_4_2_block_0_0_weight,weight,75,75,0,74,0,1,0.9866666666666667,0.0,0.013333333333333334,0.0
features_4_2_block_0_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_4_2_block_0_1_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_2_block_0_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_2_block_0_1_running_var,buffer,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_4_2_block_0_1_weight,weight,1,1,0,0,0,1,0.0,0.0,1.0,0.0
features_4_2_block_1_0_weight,weight,5,5,0,4,1,0,0.8,0.2,0.0,0.0
features_4_2_block_1_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_4_2_block_1_1_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_2_block_1_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_2_block_1_1_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_2_block_1_1_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_4_2_block_2_fc1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_4_2_block_2_fc1_weight,weight,19,19,0,19,0,0,1.0,0.0,0.0,0.0
features_4_2_block_2_fc2_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_4_2_block_2_fc2_weight,weight,19,19,0,18,0,1,0.9473684210526315,0.0,0.05263157894736842,0.0
features_4_2_block_3_0_weight,weight,75,75,0,32,0,43,0.4266666666666667,0.0,0.5733333333333334,0.0
features_4_2_block_3_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_4_2_block_3_1_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_2_block_3_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_2_block_3_1_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_2_block_3_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
features_4_3_block_0_0_weight,weight,75,75,0,74,0,1,0.9866666666666667,0.0,0.013333333333333334,0.0
features_4_3_block_0_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_4_3_block_0_1_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_3_block_0_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_3_block_0_1_running_var,buffer,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_4_3_block_0_1_weight,weight,1,1,0,0,0,1,0.0,0.0,1.0,0.0
features_4_3_block_1_0_weight,weight,5,5,0,5,0,0,1.0,0.0,0.0,0.0
features_4_3_block_1_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_4_3_block_1_1_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_3_block_1_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_3_block_1_1_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_3_block_1_1_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_4_3_block_2_fc1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_4_3_block_2_fc1_weight,weight,19,19,0,19,0,0,1.0,0.0,0.0,0.0
features_4_3_block_2_fc2_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_4_3_block_2_fc2_weight,weight,19,19,0,19,0,0,1.0,0.0,0.0,0.0
features_4_3_block_3_0_weight,weight,75,75,0,40,4,31,0.5333333333333333,0.05333333333333334,0.41333333333333333,0.0
features_4_3_block_3_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_4_3_block_3_1_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_3_block_3_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_3_block_3_1_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_3_block_3_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
features_4_4_block_0_0_weight,weight,75,75,0,58,0,17,0.7733333333333333,0.0,0.22666666666666666,0.0
