tensor_name,tensor_type,chunks,used_chunks,skipped_chunks,pred_none,pred_mean,pred_neighbor,pred_none_pct,pred_mean_pct,pred_neighbor_pct,skip_pct
transformer_encoder_block_0_layer_1_DenseReluDense_wi_weight,weight,1152,1151,1,1143,8,0,0.9930495221546481,0.0069504778453518675,0.0,0.0008680555555555555
transformer_encoder_block_0_layer_1_DenseReluDense_wo_weight,weight,1152,1152,0,963,11,178,0.8359375,0.009548611111111112,0.1545138888888889,0.0
transformer_encoder_block_0_layer_1_layer_norm_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
transformer_encoder_block_10_layer_0_SelfAttention_k_weight,weight,288,288,0,284,4,0,0.9861111111111112,0.013888888888888888,0.0,0.0
transformer_encoder_block_10_layer_0_SelfAttention_o_weight,weight,288,281,7,280,1,0,0.99644128113879,0.0035587188612099642,0.0,0.024305555555555556
transformer_encoder_block_10_layer_0_SelfAttention_q_weight,weight,288,288,0,288,0,0,1.0,0.0,0.0,0.0
transformer_encoder_block_10_layer_0_SelfAttention_v_weight,weight,288,23,265,22,1,0,0.9565217391304348,0.043478260869565216,0.0,0.9201388888888888
transformer_encoder_block_10_layer_0_layer_norm_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
transformer_encoder_block_10_layer_1_DenseReluDense_wi_weight,weight,1152,1152,0,1087,0,65,0.9435763888888888,0.0,0.05642361111111111,0.0
transformer_encoder_block_10_layer_1_DenseReluDense_wo_weight,weight,1152,1152,0,648,18,486,0.5625,0.015625,0.421875,0.0
transformer_encoder_block_10_layer_1_layer_norm_weight,weight,1,1,0,0,0,1,0.0,0.0,1.0,0.0
transformer_encoder_block_11_layer_0_SelfAttention_k_weight,weight,288,288,0,287,1,0,0.9965277777777778,0.003472222222222222,0.0,0.0
transformer_encoder_block_11_layer_0_SelfAttention_o_weight,weight,288,288,0,234,1,53,0.8125,0.003472222222222222,0.1840277777777778,0.0
transformer_encoder_block_11_layer_0_SelfAttention_q_weight,weight,288,288,0,284,4,0,0.9861111111111112,0.013888888888888888,0.0,0.0
transformer_encoder_block_11_layer_0_SelfAttention_v_weight,weight,288,0,288,0,0,0,0,0,0,1.0
transformer_encoder_block_11_layer_0_layer_norm_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
transformer_encoder_block_11_layer_1_DenseReluDense_wi_weight,weight,1152,1152,0,473,0,679,0.4105902777777778,0.0,0.5894097222222222,0.0
transformer_encoder_block_11_layer_1_DenseReluDense_wo_weight,weight,1152,1152,0,847,22,283,0.7352430555555556,0.019097222222222224,0.2456597222222222,0.0
transformer_encoder_block_11_layer_1_layer_norm_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
transformer_encoder_block_1_layer_0_SelfAttention_k_weight,weight,288,209,79,204,5,0,0.9760765550239234,0.023923444976076555,0.0,0.2743055555555556
transformer_encoder_block_1_layer_0_SelfAttention_o_weight,weight,288,288,0,251,0,37,0.8715277777777778,0.0,0.1284722222222222,0.0
transformer_encoder_block_1_layer_0_SelfAttention_q_weight,weight,288,288,0,287,1,0,0.9965277777777778,0.003472222222222222,0.0,0.0
transformer_encoder_block_1_layer_0_SelfAttention_v_weight,weight,288,57,231,55,2,0,0.9649122807017544,0.03508771929824561,0.0,0.8020833333333334
transformer_encoder_block_1_layer_0_layer_norm_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
transformer_encoder_block_1_layer_1_DenseReluDense_wi_weight,weight,1152,1150,2,1143,7,0,0.9939130434782608,0.00608695652173913,0.0,0.001736111111111111
transformer_encoder_block_1_layer_1_DenseReluDense_wo_weight,weight,1152,1152,0,997,13,142,0.8654513888888888,0.011284722222222222,0.1232638888888889,0.0
transformer_encoder_block_1_layer_1_layer_norm_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
transformer_encoder_block_2_layer_0_SelfAttention_k_weight,weight,288,242,46,239,3,0,0.987603305785124,0.012396694214876033,0.0,0.1597222222222222
transformer_encoder_block_2_layer_0_SelfAttention_o_weight,weight,288,288,0,287,1,0,0.9965277777777778,0.003472222222222222,0.0,0.0
transformer_encoder_block_2_layer_0_SelfAttention_q_weight,weight,288,187,101,185,2,0,0.9893048128342246,0.0106951871657754,0.0,0.3506944444444444
transformer_encoder_block_2_layer_0_SelfAttention_v_weight,weight,288,0,288,0,0,0,0,0,0,1.0
transformer_encoder_block_2_layer_0_layer_norm_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
transformer_encoder_block_2_layer_1_DenseReluDense_wi_weight,weight,1152,1150,2,1145,5,0,0.9956521739130435,0.004347826086956522,0.0,0.001736111111111111
transformer_encoder_block_2_layer_1_DenseReluDense_wo_weight,weight,1152,1152,0,1009,35,108,0.8758680555555556,0.030381944444444444,0.09375,0.0
transformer_encoder_block_2_layer_1_layer_norm_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
transformer_encoder_block_3_layer_0_SelfAttention_k_weight,weight,288,104,184,102,2,0,0.9807692307692307,0.019230769230769232,0.0,0.6388888888888888
transformer_encoder_block_3_layer_0_SelfAttention_o_weight,weight,288,288,0,288,0,0,1.0,0.0,0.0,0.0
transformer_encoder_block_3_layer_0_SelfAttention_q_weight,weight,288,159,129,155,4,0,0.9748427672955975,0.025157232704402517,0.0,0.4479166666666667
transformer_encoder_block_3_layer_0_SelfAttention_v_weight,weight,288,0,288,0,0,0,0,0,0,1.0
transformer_encoder_block_3_layer_0_layer_norm_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
