tensor_name,tensor_type,chunks,used_chunks,skipped_chunks,pred_none,pred_mean,pred_neighbor,pred_none_pct,pred_mean_pct,pred_neighbor_pct,skip_pct
Mixed_7a_branch3x3_1_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7a_branch3x3_1_bn_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7a_branch3x3_1_bn_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7a_branch3x3_1_bn_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7a_branch3x3_1_conv_weight,weight,72,72,0,12,60,0,0.16666666666666666,0.8333333333333334,0.0,0.0
Mixed_7a_branch3x3_2_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
Mixed_7a_branch3x3_2_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7a_branch3x3_2_bn_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7a_branch3x3_2_bn_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7a_branch3x3_2_bn_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7a_branch3x3_2_conv_weight,weight,270,270,0,50,55,165,0.18518518518518517,0.2037037037037037,0.6111111111111112,0.0
Mixed_7a_branch7x7x3_1_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
Mixed_7a_branch7x7x3_1_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7a_branch7x7x3_1_bn_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7a_branch7x7x3_1_bn_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7a_branch7x7x3_1_bn_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7a_branch7x7x3_1_conv_weight,weight,72,72,0,63,9,0,0.875,0.125,0.0,0.0
Mixed_7a_branch7x7x3_2_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
Mixed_7a_branch7x7x3_2_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7a_branch7x7x3_2_bn_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7a_branch7x7x3_2_bn_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7a_branch7x7x3_2_bn_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7a_branch7x7x3_2_conv_weight,weight,126,126,0,104,14,8,0.8253968253968254,0.1111111111111111,0.06349206349206349,0.0
Mixed_7a_branch7x7x3_3_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
Mixed_7a_branch7x7x3_3_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7a_branch7x7x3_3_bn_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7a_branch7x7x3_3_bn_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7a_branch7x7x3_3_bn_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7a_branch7x7x3_3_conv_weight,weight,126,126,0,105,11,10,0.8333333333333334,0.0873015873015873,0.07936507936507936,0.0
Mixed_7a_branch7x7x3_4_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
Mixed_7a_branch7x7x3_4_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_7a_branch7x7x3_4_bn_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
