tensor_type,predictor,residual_level,count,probability,cumulative_probability
weight,NEIGHBOR,100,4,6.986233278014009e-07,0.9999793906118298
weight,NEIGHBOR,101,13,2.270525815354553e-06,0.9999816611376452
weight,NEIGHBOR,102,9,1.571902487553152e-06,0.9999832330401328
weight,NEIGHBOR,103,7,1.2225908236524517e-06,0.9999844556309564
weight,NEIGHBOR,104,12,2.095869983404203e-06,0.9999865515009398
weight,NEIGHBOR,105,6,1.0479349917021015e-06,0.9999875994359315
weight,NEIGHBOR,106,6,1.0479349917021015e-06,0.9999886473709232
weight,NEIGHBOR,107,2,3.4931166390070047e-07,0.9999889966825871
weight,NEIGHBOR,108,5,8.732791597517512e-07,0.9999898699617469
weight,NEIGHBOR,109,3,5.239674958510508e-07,0.9999903939292427
weight,NEIGHBOR,110,3,5.239674958510508e-07,0.9999909178967386
weight,NEIGHBOR,111,4,6.986233278014009e-07,0.9999916165200664
weight,NEIGHBOR,112,3,5.239674958510508e-07,0.9999921404875622
weight,NEIGHBOR,113,3,5.239674958510508e-07,0.9999926644550581
weight,NEIGHBOR,114,3,5.239674958510508e-07,0.9999931884225539
weight,NEIGHBOR,115,3,5.239674958510508e-07,0.9999937123900497
weight,NEIGHBOR,116,1,1.7465583195035024e-07,0.9999938870458818
weight,NEIGHBOR,117,5,8.732791597517512e-07,0.9999947603250415
weight,NEIGHBOR,118,2,3.4931166390070047e-07,0.9999951096367053
weight,NEIGHBOR,119,1,1.7465583195035024e-07,0.9999952842925374
weight,NEIGHBOR,120,3,5.239674958510508e-07,0.9999958082600332
weight,NEIGHBOR,124,1,1.7465583195035024e-07,0.9999959829158651
weight,NEIGHBOR,126,1,1.7465583195035024e-07,0.9999961575716971
weight,NEIGHBOR,127,2,3.4931166390070047e-07,0.999996506883361
weight,NEIGHBOR,129,1,1.7465583195035024e-07,0.999996681539193
weight,NEIGHBOR,130,1,1.7465583195035024e-07,0.9999968561950249
weight,NEIGHBOR,131,3,5.239674958510508e-07,0.9999973801625207
weight,NEIGHBOR,132,1,1.7465583195035024e-07,0.9999975548183527
weight,NEIGHBOR,133,3,5.239674958510508e-07,0.9999980787858486
weight,NEIGHBOR,134,3,5.239674958510508e-07,0.9999986027533444
weight,NEIGHBOR,135,5,8.732791597517512e-07,0.9999994760325042
weight,NEIGHBOR,154,1,1.7465583195035024e-07,0.9999996506883361
weight,NEIGHBOR,159,1,1.7465583195035024e-07,0.9999998253441681
weight,NEIGHBOR,182,1,1.7465583195035024e-07,1.0
bias,NONE,0,77,0.023375834851244687,0.023375834851244687
bias,NONE,1,69,0.020947176684881604,0.04432301153612629
bias,NONE,2,83,0.025197328476017,0.06952034001214329
bias,NONE,3,82,0.024893746205221615,0.09441408621736491
bias,NONE,4,89,0.027018822100789312,0.12143290831815422
bias,NONE,5,81,0.02459016393442623,0.14602307225258046
bias,NONE,6,52,0.015786278081360048,0.1618093503339405
bias,NONE,7,66,0.020036429872495445,0.18184578020643594
bias,NONE,8,60,0.018214936247723135,0.20006071645415907
bias,NONE,9,55,0.016697024893746207,0.2167577413479053
bias,NONE,10,63,0.01912568306010929,0.23588342440801457
bias,NONE,11,61,0.018518518518518517,0.25440194292653306
bias,NONE,12,56,0.01700060716454159,0.27140255009107467
bias,NONE,13,55,0.016697024893746207,0.28809957498482086
bias,NONE,14,52,0.015786278081360048,0.30388585306618093
bias,NONE,15,42,0.012750455373406194,0.3166363084395871
bias,NONE,16,51,0.015482695810564663,0.3321190042501518
bias,NONE,17,41,0.012446873102610808,0.3445658773527626
bias,NONE,18,34,0.010321797207043109,0.3548876745598057
bias,NONE,19,39,0.011839708561020037,0.36672738312082576
bias,NONE,20,30,0.009107468123861567,0.3758348512446873
bias,NONE,21,43,0.013054037644201578,0.3888888888888889
bias,NONE,22,36,0.01092896174863388,0.3998178506375228
bias,NONE,23,39,0.011839708561020037,0.4116575591985428
bias,NONE,24,33,0.010018214936247723,0.4216757741347905
bias,NONE,25,40,0.012143290831815421,0.43381906496660594
bias,NONE,26,33,0.010018214936247723,0.44383727990285365
bias,NONE,27,25,0.007589556769884639,0.4514268366727383
bias,NONE,28,39,0.011839708561020037,0.4632665452337584
bias,NONE,29,33,0.010018214936247723,0.4732847601700061
bias,NONE,30,25,0.007589556769884639,0.4808743169398907
bias,NONE,31,27,0.00819672131147541,0.4890710382513661
bias,NONE,32,29,0.008803885853066181,0.4978749241044323
bias,NONE,33,21,0.006375227686703097,0.5042501517911354
bias,NONE,34,28,0.008500303582270795,0.5127504553734062
bias,NONE,35,16,0.004857316332726169,0.5176077717061324
bias,NONE,36,37,0.011232544019429266,0.5288403157255617
bias,NONE,37,19,0.005768063145112325,0.5346083788706739
bias,NONE,38,19,0.005768063145112325,0.5403764420157863
bias,NONE,39,25,0.007589556769884639,0.5479659987856709
