tensor_name,tensor_type,chunks,used_chunks,skipped_chunks,pred_none,pred_mean,pred_neighbor,pred_none_pct,pred_mean_pct,pred_neighbor_pct,skip_pct
transformer_h_8_mlp_c_fc_weight,weight,1152,49,1103,3,45,1,0.061224489795918366,0.9183673469387755,0.02040816326530612,0.9574652777777778
transformer_h_8_mlp_c_proj_bias,bias,1,0,1,0,0,0,0,0,0,1.0
transformer_h_8_mlp_c_proj_weight,weight,1152,1152,0,1104,0,48,0.9583333333333334,0.0,0.041666666666666664,0.0
transformer_h_9_attn_bias,bias,512,512,0,1,0,511,0.001953125,0.0,0.998046875,0.0
transformer_h_9_attn_c_attn_bias,bias,2,1,1,1,0,0,1.0,0.0,0.0,0.5
transformer_h_9_attn_c_attn_weight,weight,864,864,0,855,7,2,0.9895833333333334,0.008101851851851851,0.0023148148148148147,0.0
transformer_h_9_attn_c_proj_bias,bias,1,0,1,0,0,0,0,0,0,1.0
transformer_h_9_attn_c_proj_weight,weight,288,288,0,287,0,1,0.9965277777777778,0.0,0.003472222222222222,0.0
transformer_h_9_attn_masked_bias,bias,1,1,0,0,1,0,0.0,1.0,0.0,0.0
transformer_h_9_ln_1_bias,bias,1,1,0,0,0,1,0.0,0.0,1.0,0.0
transformer_h_9_ln_1_weight,weight,1,1,0,0,0,1,0.0,0.0,1.0,0.0
transformer_h_9_ln_2_bias,bias,1,0,1,0,0,0,0,0,0,1.0
transformer_h_9_ln_2_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
transformer_h_9_mlp_c_fc_bias,bias,2,0,2,0,0,0,0,0,0,1.0
transformer_h_9_mlp_c_fc_weight,weight,1152,1152,0,529,623,0,0.4592013888888889,0.5407986111111112,0.0,0.0
transformer_h_9_mlp_c_proj_bias,bias,1,0,1,0,0,0,0,0,0,1.0
transformer_h_9_mlp_c_proj_weight,weight,1152,1152,0,1116,0,36,0.96875,0.0,0.03125,0.0
transformer_ln_f_bias,bias,1,1,0,1,0,0,1.0,0.0,0.0,0.0
transformer_ln_f_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
transformer_wpe_weight,weight,384,384,0,384,0,0,1.0,0.0,0.0,0.0
transformer_wte_weight,weight,18847,17614,1233,17614,0,0,1.0,0.0,0.0,0.0654215525017244
