tensor_type,predictor,residual_level,count,probability,cumulative_probability
weight,NEIGHBOR,115,33,6.122421718344854e-06,0.9998923938001019
weight,NEIGHBOR,116,32,5.9368937874859185e-06,0.9998983306938893
weight,NEIGHBOR,117,28,5.194782064050179e-06,0.9999035254759534
weight,NEIGHBOR,118,33,6.122421718344854e-06,0.9999096478976717
weight,NEIGHBOR,119,39,7.235589303498463e-06,0.9999168834869752
weight,NEIGHBOR,120,25,4.638198271473374e-06,0.9999215216852466
weight,NEIGHBOR,121,21,3.896086548037634e-06,0.9999254177717947
weight,NEIGHBOR,122,27,5.009254133191244e-06,0.9999304270259279
weight,NEIGHBOR,123,25,4.638198271473374e-06,0.9999350652241994
weight,NEIGHBOR,124,25,4.638198271473374e-06,0.9999397034224708
weight,NEIGHBOR,125,25,4.638198271473374e-06,0.9999443416207423
weight,NEIGHBOR,126,20,3.710558617178699e-06,0.9999480521793594
weight,NEIGHBOR,127,21,3.896086548037634e-06,0.9999519482659075
weight,NEIGHBOR,128,20,3.710558617178699e-06,0.9999556588245248
weight,NEIGHBOR,129,13,2.4118631011661544e-06,0.9999580706876259
weight,NEIGHBOR,130,24,4.452670340614439e-06,0.9999625233579665
weight,NEIGHBOR,131,15,2.782918962884024e-06,0.9999653062769294
weight,NEIGHBOR,132,12,2.2263351703072193e-06,0.9999675326120997
weight,NEIGHBOR,133,11,2.0408072394482843e-06,0.9999695734193391
