id,name,type,bitwidth,num_elements,regularBins,bypassBins,totalBins,ops_total,mem,branches,loops,bins_per_weight,ops_per_bin,branches_per_bin,mem_per_bin,ops_per_weight
292,features.4.5.block.0.1.bias,bias,12,960,0,11521,11521,95844,1440,20267,12480,12.001041666666667,8.319069525214825,1.759135491710789,0.12498915024737436,99.8375
293,features.4.5.block.1.0.weight,weight,8,8640,43931,38280,82211,849163,95794,233988,43779,9.515162037037037,10.329067886292588,2.8461884662636385,1.1652211991096082,98.28275462962964
294,features.4.5.block.1.1.weight,weight,8,960,4868,1515,6383,76201,10432,22579,2915,6.648958333333334,11.938116872943757,3.537364875450415,1.6343412188626039,79.37604166666667
295,features.4.5.block.1.1.bias,bias,12,960,0,11521,11521,94410,1440,19789,12480,12.001041666666667,8.194601163093482,1.717646037670341,0.12498915024737436,98.34375
296,features.4.5.block.2.fc1.weight,weight,8,38400,55293,856,56149,882175,131243,282872,7775,1.4622135416666666,15.711321662006448,5.037881351404299,2.3374058309141748,22.973307291666668
297,features.4.5.block.2.fc1.bias,bias,12,40,0,481,481,3317,60,618,520,12.025,6.896049896049896,1.2848232848232848,0.12474012474012475,82.925
298,features.4.5.block.2.fc2.weight,weight,8,38400,72231,9186,81417,1152736,165777,360761,22553,2.120234375,14.158419003402237,4.431027918002383,2.0361472419764914,30.019166666666667
299,features.4.5.block.2.fc2.bias,bias,12,960,0,11521,11521,92457,1440,19138,12480,12.001041666666667,8.02508462807048,1.6611405259960073,0.12498915024737436,96.309375
300,features.4.5.block.3.0.weight,weight,8,153600,734966,413155,1148121,12767552,1595788,3665357,567328,7.47474609375,11.120388878872523,3.192483196457516,1.3899127356785566,83.12208333333334
301,features.4.5.block.3.1.weight,weight,8,160,0,1281,1281,9485,161,1881,1280,8.00625,7.404371584699454,1.468384074941452,0.12568306010928962,59.28125
302,features.4.5.block.3.1.bias,bias,12,160,0,1921,1921,15122,240,3093,2080,12.00625,7.871941697032796,1.610098906819365,0.12493492972410203,94.5125
303,features.4.6.block.0.0.weight,weight,8,153600,774044,438474,1212518,13357384,1671474,3783212,592861,7.893997395833333,11.016235635264795,3.1201285259270377,1.3785147931824517,86.96213541666667
304,features.4.6.block.0.1.weight,weight,8,960,5052,2426,7478,84858,10829,24450,3582,7.789583333333334,11.347686547205136,3.2695907996790585,1.4481144691093875,88.39375
305,features.4.6.block.0.1.bias,bias,12,960,0,11521,11521,95606,1441,20188,12480,12.001041666666667,8.298411596215606,1.7522784480513844,0.12507594826837948,99.58958333333334
306,features.4.6.block.1.0.weight,weight,8,8640,44027,28723,72750,782903,95103,218316,36040,8.42013888888889,10.76155326460481,3.0009072164948454,1.3072577319587628,90.61377314814816
307,features.4.6.block.1.1.weight,weight,8,960,4884,1292,6176,75300,10497,22724,2892,6.433333333333334,12.192357512953368,3.6794041450777204,1.6996437823834196,78.4375
308,features.4.6.block.1.1.bias,bias,12,960,0,11521,11521,94710,1440,19889,12480,12.001041666666667,8.220640569395018,1.7263258397708532,0.12498915024737436,98.65625
309,features.4.6.block.2.fc1.weight,weight,8,38400,63318,2621,65939,1002343,147784,319673,12655,1.7171614583333332,15.201064620330913,4.848011040507135,2.2412229484826884,26.102682291666667
310,features.4.6.block.2.fc1.bias,bias,12,40,0,481,481,3410,60,649,520,12.025,7.08939708939709,1.3492723492723493,0.12474012474012475,85.25
311,features.4.6.block.2.fc2.weight,weight,8,38400,72568,6348,78916,1141533,166737,360523,20624,2.0551041666666667,14.465165492422322,4.568439860104415,2.1128415023569365,29.727421875
312,features.4.6.block.2.fc2.bias,bias,12,960,0,11521,11521,91272,1440,18743,12480,12.001041666666667,7.922228973179411,1.6268553076989845,0.12498915024737436,95.075
313,features.4.6.block.3.0.weight,weight,8,153600,741771,367846,1109617,12544751,1606185,3627485,536649,7.224069010416667,11.305478376773246,3.26913250247608,1.4475129706916892,81.67155598958334
314,features.4.6.block.3.1.weight,weight,8,160,0,1281,1281,9522,160,1893,1280,8.00625,7.433255269320843,1.4777517564402811,0.1249024199843872,59.5125
315,features.4.6.block.3.1.bias,bias,12,160,0,1921,1921,15209,240,3122,2080,12.00625,7.917230609057782,1.625195210827694,0.12493492972410203,95.05625
316,features.4.7.block.0.0.weight,weight,8,153600,771623,402129,1173752,13099857,1665094,3743495,568263,7.641614583333333,11.160668522822538,3.1893406784397387,1.4186080194112556,85.28552734375
317,features.4.7.block.0.1.weight,weight,8,960,4937,1842,6779,79564,10562,23239,3103,7.061458333333333,11.736834341348281,3.4280867384569995,1.5580469095736835,82.87916666666666
318,features.4.7.block.0.1.bias,bias,12,960,0,11521,11521,95361,1440,20106,12480,12.001041666666667,8.277146081069352,1.7451610103289645,0.12498915024737436,99.334375
319,features.4.7.block.1.0.weight,weight,8,8640,43799,33360,77159,812343,95076,224942,39605,8.930439814814815,10.52816910535388,2.9153047603001596,1.2322088155626694,94.02118055555556
320,features.4.7.block.1.1.weight,weight,8,960,4994,1244,6238,76170,10702,22985,2908,6.497916666666667,12.210644437319655,3.684674575184354,1.7156139788393716,79.34375
321,features.4.7.block.1.1.bias,bias,12,960,0,11521,11521,20646,1440,4321,1920,12.001041666666667,1.7920319416717299,0.3750542487631282,0.12498915024737436,21.50625
322,features.4.7.block.2.fc1.weight,weight,8,38400,61270,1760,63030,971122,143419,310404,10843,1.64140625,15.407298112010153,4.924702522608282,2.27540853561796,25.289635416666666
323,features.4.7.block.2.fc1.bias,bias,12,40,0,481,481,3632,60,723,520,12.025,7.550935550935551,1.503118503118503,0.12474012474012475,90.8
324,features.4.7.block.2.fc2.weight,weight,8,38400,72396,4801,77197,1132735,166267,358953,18765,2.0103385416666666,14.673303366711142,4.649830951979999,2.1538013135225462,29.498307291666666
325,features.4.7.block.2.fc2.bias,bias,12,960,0,11521,11521,91542,1440,18833,12480,12.001041666666667,7.945664438850794,1.6346671295894453,0.12498915024737436,95.35625
326,features.4.7.block.3.0.weight,weight,8,153600,742398,371088,1113486,12577661,1607813,3640424,541134,7.2492578125,11.295751361040912,3.2693935981233713,1.4439454110783612,81.88581380208333
327,features.4.7.block.3.1.weight,weight,8,160,0,1281,1281,9408,160,1855,1280,8.00625,7.344262295081967,1.4480874316939891,0.1249024199843872,58.8
328,features.4.7.block.3.1.bias,bias,12,160,0,1921,1921,15176,240,3111,2080,12.00625,7.900052056220718,1.6194690265486726,0.12493492972410203,94.85
329,features.4.8.block.0.0.weight,weight,8,153600,775651,409966,1185617,13200609,1673740,3766829,576301,7.718860677083334,11.133957256011005,3.177104410614895,1.4117037795510692,85.94146484375
330,features.4.8.block.0.1.weight,weight,8,960,4944,1433,6377,77408,10576,23032,2895,6.642708333333333,12.138623177042497,3.6117296534420573,1.6584600909518583,80.63333333333334
331,features.4.8.block.0.1.bias,bias,12,960,0,11521,11521,20646,1440,4321,1920,12.001041666666667,1.7920319416717299,0.3750542487631282,0.12498915024737436,21.50625
332,features.4.8.block.1.0.weight,weight,8,8640,43864,35688,79552,828065,95331,227884,41245,9.207407407407407,10.409103479485116,2.8645917135961385,1.1983482502011262,95.84085648148148
333,features.4.8.block.1.1.weight,weight,8,960,5000,1220,6220,76051,10767,23225,3030,6.479166666666667,12.22684887459807,3.7339228295819935,1.7310289389067524,79.21979166666667
334,features.4.8.block.1.1.bias,bias,12,960,0,11521,11521,94859,1441,19939,12480,12.001041666666667,8.23357347452478,1.7306657408211092,0.12507594826837948,98.81145833333333
335,features.4.8.block.2.fc1.weight,weight,8,38400,82561,6431,88992,1278499,188050,403618,23752,2.3175,14.36644866954333,4.535441387989931,2.113111290902553,33.294244791666664
336,features.4.8.block.2.fc1.bias,bias,12,40,0,481,481,3767,60,768,520,12.025,7.831600831600832,1.5966735966735968,0.12474012474012475,94.175
337,features.4.8.block.2.fc2.weight,weight,8,38400,116259,21861,138120,1807244,258195,557518,52312,3.596875,13.084593107442803,4.036475528525919,1.8693527367506515,47.06364583333333
338,features.4.8.block.2.fc2.bias,bias,12,960,0,11521,11521,93270,1440,19409,12480,12.001041666666667,8.095651419147643,1.684662789688395,0.12498915024737436,97.15625
339,features.4.8.block.3.0.weight,weight,8,153600,770079,401639,1171718,13087612,1662890,3745912,569869,7.628372395833333,11.169592000805654,3.1969398780252587,1.4191896002280413,85.20580729166667
340,features.4.8.block.3.1.weight,weight,8,160,0,1281,1281,9654,160,1937,1280,8.00625,7.5362997658079625,1.5120999219359874,0.1249024199843872,60.3375
341,features.4.8.block.3.1.bias,bias,12,160,0,1921,1921,15314,240,3157,2080,12.00625,7.971889640812077,1.6434148880791255,0.12493492972410203,95.7125
342,features.4.9.block.0.0.weight,weight,8,153600,775576,427296,1202872,13319776,1675115,3793948,590003,7.8311979166666665,11.073311208507638,3.154074581501606,1.3925962197141508,86.71729166666667
343,features.4.9.block.0.1.weight,weight,8,960,4813,1568,6381,76701,10339,22840,2963,6.646875,12.020216267042784,3.5793762733113934,1.6202789531421407,79.896875
344,features.4.9.block.0.1.bias,bias,12,960,0,11521,11521,95985,1440,20314,12480,12.001041666666667,8.331308046176547,1.7632149986980297,0.12498915024737436,99.984375
345,features.4.9.block.1.0.weight,weight,8,8640,44183,34245,78428,823217,95879,227315,40319,9.077314814814814,10.49646809812822,2.8983908808078747,1.2225098179221707,95.27974537037036
346,features.4.9.block.1.1.weight,weight,8,960,4505,1099,5604,69508,9761,21182,2550,5.8375,12.403283369022127,3.779800142755175,1.7417915774446824,72.40416666666667
347,features.4.9.block.1.1.bias,bias,12,960,0,11521,11521,95118,1440,20025,12480,12.001041666666667,8.256054161965107,1.7381303706275497,0.12498915024737436,99.08125
348,features.4.9.block.2.fc1.weight,weight,8,38400,104139,14485,118624,1616776,232879,504810,40338,3.089166666666667,13.629417318586459,4.25554693822498,1.9631693417858107,42.103541666666665
349,features.4.9.block.2.fc1.bias,bias,12,40,0,481,481,3691,61,743,520,12.025,7.673596673596673,1.5446985446985446,0.12681912681912683,92.275
350,features.4.9.block.2.fc2.weight,weight,8,38400,120383,36213,156596,1960418,267859,598645,66586,4.078020833333333,12.51895322996756,3.8228626529413265,1.7105098469948148,51.05255208333333
351,features.4.9.block.2.fc2.bias,bias,12,960,0,11521,11521,91895,1441,18951,12480,12.001041666666667,7.976304140265602,1.6449092960680496,0.12507594826837948,95.72395833333333
352,features.4.9.block.3.0.weight,weight,8,153600,747726,298272,1045998,12176930,1614813,3585126,494478,6.8098828125,11.64144673316775,3.4274692685836876,1.543801230977497,79.27688802083334
353,features.4.9.block.3.1.weight,weight,8,160,0,1281,1281,9531,160,1896,1280,8.00625,7.4402810304449645,1.4800936768149884,0.1249024199843872,59.56875
354,features.4.9.block.3.1.bias,bias,12,160,0,1921,1921,15041,240,3066,2080,12.00625,7.829776158250911,1.5960437272254033,0.12493492972410203,94.00625
355,features.5.0.block.0.0.weight,weight,8,153600,784033,504056,1288089,13891228,1693076,3877298,636172,8.38599609375,10.784369713583455,3.010116536978423,1.314409175142401,90.43768229166666
356,features.5.0.block.0.1.weight,weight,8,960,0,7681,7681,57818,961,11592,7680,8.001041666666667,7.527405285770082,1.509178492383804,0.12511391745866424,60.22708333333333
357,features.5.0.block.0.1.bias,bias,12,960,0,11521,11521,90519,1440,18492,12480,12.001041666666667,7.856870063362555,1.605069004426699,0.12498915024737436,94.290625
358,features.5.0.block.1.0.weight,weight,8,24000,118185,41720,159905,1890708,255681,565832,77301,6.662708333333334,11.8239454676214,3.5385510146649573,1.5989556299052563,78.7795
359,features.5.0.block.1.1.weight,weight,8,960,4857,3721,8578,89888,10518,24634,4300,8.935416666666667,10.47889951037538,2.8717649801818608,1.2261599440429005,93.63333333333334
360,features.5.0.block.1.1.bias,bias,12,960,0,11521,11521,92433,1440,19130,12480,12.001041666666667,8.023001475566357,1.6604461418279663,0.12498915024737436,96.284375
361,features.5.0.block.2.fc1.weight,weight,8,38400,176368,26286,202654,2609144,381213,803432,85269,5.277447916666667,12.874870468877988,3.964550415979946,1.8811027662913142,67.94645833333334
362,features.5.0.block.2.fc1.bias,bias,12,40,0,481,481,3784,61,774,520,12.025,7.866943866943867,1.6091476091476091,0.12681912681912683,94.6
363,features.5.0.block.2.fc2.weight,weight,8,38400,194076,72928,267004,3126789,417249,920909,125404,6.953229166666667,11.7106447843478,3.449045707180417,1.5627069257389403,81.426796875
364,features.5.0.block.2.fc2.bias,bias,12,960,0,11521,11521,89196,1440,18051,12480,12.001041666666667,7.74203628157278,1.5667910771634406,0.12498915024737436,92.9125
365,features.5.0.block.3.0.weight,weight,8,215040,1096915,758477,1855392,19800509,2372539,5501286,929033,8.628125,10.671873652575844,2.965026258601956,1.278726544040289,92.07825985863096
366,features.5.0.block.3.1.weight,weight,8,224,0,1793,1793,14001,224,2874,1792,8.004464285714286,7.8087005019520355,1.6029001673173453,0.1249302844394869,62.504464285714285
367,features.5.0.block.3.1.bias,bias,12,224,0,2689,2689,21304,336,4375,2912,12.004464285714286,7.922647824470063,1.626998884343622,0.12495351431759018,95.10714285714286
368,features.5.1.block.0.0.weight,weight,8,301056,1532871,1210851,2743722,28721142,3329267,7939558,1422563,9.113659917091837,10.46794901232705,2.8937180953463946,1.2134126562384964,95.40132732780613
369,features.5.1.block.0.1.weight,weight,8,1344,0,10753,10753,82224,1344,16655,10752,8.000744047619047,7.6466102483028,1.5488700827675996,0.12498837533711522,61.17857142857143
370,features.5.1.block.0.1.bias,bias,12,1344,0,16129,16129,130524,2016,27155,17472,12.000744047619047,8.09250418500837,1.6836133672267344,0.12499224998449997,97.11607142857143
371,features.5.1.block.1.0.weight,weight,8,33600,171991,108720,280711,3035398,371163,845194,136977,8.354494047619047,10.813249213604028,3.010904453334568,1.3222246367260277,90.3392261904762
372,features.5.1.block.1.1.weight,weight,8,1344,6807,4249,11056,121452,14677,33891,5340,8.226190476190476,10.985166425470332,3.065394356005789,1.327514471780029,90.36607142857143
373,features.5.1.block.1.1.bias,bias,12,1344,0,16129,16129,131232,2016,27391,17472,12.000744047619047,8.136400272800545,1.698245396490793,0.12499224998449997,97.64285714285714
374,features.5.1.block.2.fc1.weight,weight,8,75264,305209,46809,352018,4566952,666876,1415613,145370,4.677109906462585,12.973632030180275,4.021422200001136,1.894437216278713,60.67910289115646
375,features.5.1.block.2.fc1.bias,bias,12,56,0,673,673,5194,84,1049,728,12.017857142857142,7.7176820208023775,1.5586924219910847,0.12481426448736999,92.75
376,features.5.1.block.2.fc2.weight,weight,8,75264,356169,181098,537267,6056969,773027,1762546,263841,7.138432716836735,11.273666538238901,3.2805774410116384,1.4388134763534703,80.47631005527211
377,features.5.1.block.2.fc2.bias,bias,12,1344,0,16129,16129,128457,2016,26466,17472,12.000744047619047,7.964349928699858,1.6408952817905635,0.12499224998449997,95.578125
378,features.5.1.block.3.0.weight,weight,8,301056,1520446,1115545,2635991,27927078,3297070,7753647,1349003,8.755816193664966,10.594527067808654,2.9414542765889564,1.2507895512541582,92.76373166454081
379,features.5.1.block.3.1.weight,weight,8,224,1135,945,2080,21567,2461,5862,1054,9.285714285714286,10.36875,2.8182692307692307,1.1831730769230768,96.28125
380,features.5.1.block.3.1.bias,bias,12,224,0,2689,2689,21169,336,4330,2912,12.004464285714286,7.87244328746746,1.6102640386760878,0.12495351431759018,94.50446428571429
381,features.5.2.block.0.0.weight,weight,8,301056,1533358,1210125,2743483,28720273,3329908,7937312,1421280,9.112866044855442,10.468544182704978,2.8931515157921517,1.2137520079402715,95.39844082164116
382,features.5.2.block.0.1.weight,weight,8,1344,0,10753,10753,82325,1345,16689,10752,8.000744047619047,7.656002975913698,1.5520319910722589,0.12508137264019342,61.25372023809524
383,features.5.2.block.0.1.bias,bias,12,1344,0,16129,16129,131727,2016,27556,17472,12.000744047619047,8.167090334180669,1.7084754169508338,0.12499224998449997,98.01116071428571
384,features.5.2.block.1.0.weight,weight,8,33600,171648,114106,285754,3067727,371086,853464,141646,8.504583333333333,10.735552258236105,2.9867088474702017,1.2986204917516466,91.3013988095238
385,features.5.2.block.1.1.weight,weight,8,1344,7007,3982,10989,121981,15056,34300,5305,8.176339285714286,11.1002821002821,3.1213031213031215,1.3700973700973702,90.75967261904762
386,features.5.2.block.1.1.bias,bias,12,1344,0,16129,16129,131592,2016,27511,17472,12.000744047619047,8.158720317440634,1.7056854113708226,0.12499224998449997,97.91071428571429
387,features.5.2.block.2.fc1.weight,weight,8,75264,227558,16728,244286,3387160,506862,1066266,79460,3.2457217261904763,13.865551034443234,4.364826473887165,2.0748712574605177,45.00372023809524
388,features.5.2.block.2.fc1.bias,bias,12,56,0,673,673,5101,84,1018,728,12.017857142857142,7.579494799405646,1.512630014858841,0.12481426448736999,91.08928571428571
389,features.5.2.block.2.fc2.weight,weight,8,75264,322169,168039,490208,5548437,703249,1621498,241413,6.513180272108843,11.318536213199295,3.3077754749004504,1.4345930706965206,73.71966677295919
390,features.5.2.block.2.fc2.bias,bias,12,1344,0,16129,16129,127941,2016,26294,17472,12.000744047619047,7.93235786471573,1.6302312604625209,0.12499224998449997,95.19419642857143
391,features.5.2.block.3.0.weight,weight,8,301056,1523093,984132,2507225,27092464,3295348,7606104,1252846,8.328101748511905,10.805756962378725,3.0336742813269653,1.3143407552174216,89.99144345238095
392,features.5.2.block.3.1.weight,weight,8,224,1127,1006,2133,21848,2451,5922,1101,9.522321428571429,10.242850445382091,2.7763713080168775,1.149085794655415,97.53571428571429
393,features.5.2.block.3.1.bias,bias,12,224,0,2689,2689,21160,336,4327,2912,12.004464285714286,7.869096318333953,1.6091483822982522,0.12495351431759018,94.46428571428571
394,features.5.3.block.0.0.weight,weight,8,301056,1532880,1032008,2564888,27495498,3315169,7663551,1281477,8.519637542517007,10.719960481705243,2.9878696457701075,1.2925199852781095,91.3301777742347
395,features.5.3.block.0.1.weight,weight,8,1344,0,10753,10753,81939,1344,16560,10752,8.000744047619047,7.620106016925509,1.5400353389751698,0.12498837533711522,60.966517857142854
396,features.5.3.block.0.1.bias,bias,12,1344,0,16129,16129,131883,2016,27608,17472,12.000744047619047,8.176762353524706,1.7116994233988467,0.12499224998449997,98.12723214285714
397,features.5.3.block.1.0.weight,weight,8,33600,171327,118805,290132,3095279,371017,860828,145865,8.634880952380952,10.668519846138999,2.9670219072697943,1.2787868969986076,92.12139880952381
398,features.5.3.block.1.1.weight,weight,8,1344,6947,3577,10524,118614,14912,33626,5002,7.830357142857143,11.270809578107183,3.1951729380463703,1.4169517293804637,88.25446428571429
399,features.5.3.block.1.1.bias,bias,12,1344,0,16129,16129,131583,2016,27508,17472,12.000744047619047,8.158162316324633,1.705499410998822,0.12499224998449997,97.90401785714286
400,features.5.3.block.2.fc1.weight,weight,8,75264,170220,6912,177132,2584070,386740,820455,44966,2.3534757653061225,14.588386062371566,4.631884696158797,2.1833434952464827,34.33341305272109
401,features.5.3.block.2.fc1.bias,bias,12,56,0,673,673,5146,84,1033,728,12.017857142857142,7.646359583952452,1.534918276374443,0.12481426448736999,91.89285714285714
402,features.5.3.block.2.fc2.weight,weight,8,75264,283934,61445,345379,4367803,619272,1325776,140891,4.588900403911564,12.646405832433356,3.83861207543018,1.7930215791927129,58.03309683248299
403,features.5.3.block.2.fc2.bias,bias,12,1344,0,16129,16129,128757,2016,26566,17472,12.000744047619047,7.982949965899932,1.6470952941905883,0.12499224998449997,95.80133928571429
404,features.5.3.block.3.0.weight,weight,8,301056,1496684,913239,2409923,26323420,3240248,7445150,1195004,8.004899420705783,10.92292990273963,3.089372565015563,1.3445442032795238,87.43695525085035
405,features.5.3.block.3.1.weight,weight,8,224,1131,972,2103,21705,2458,5912,1089,9.388392857142858,10.320970042796006,2.8112220637184975,1.1688064669519733,96.89732142857143
406,features.5.3.block.3.1.bias,bias,12,224,0,2689,2689,20965,336,4262,2912,12.004464285714286,7.796578653774637,1.5849758274451469,0.12495351431759018,93.59375
407,features.5.4.block.0.0.weight,weight,8,301056,1522970,893185,2416155,26482953,3289415,7479739,1185826,8.025599888392858,10.960783972882535,3.095719852410131,1.3614254880171182,87.96686662946429
408,features.5.4.block.0.1.weight,weight,8,1344,0,10753,10753,83198,1345,16980,10752,8.000744047619047,7.737189621500977,1.5790942062680182,0.12508137264019342,61.90327380952381
409,features.5.4.block.0.1.bias,bias,12,1344,0,16129,16129,132669,2016,27870,17472,12.000744047619047,8.225494450988903,1.7279434558869118,0.12499224998449997,98.71205357142857
410,features.5.4.block.1.0.weight,weight,8,33600,170614,112067,282681,3043067,369363,851564,141489,8.413125,10.765021349153287,3.012455736324691,1.306642469780424,90.56747023809524
411,features.5.4.block.1.1.weight,weight,8,1344,7006,4890,11896,128464,15127,35614,5938,8.851190476190476,10.798924008069939,2.9937794216543376,1.2716039004707465,95.58333333333333
412,features.5.4.block.1.1.bias,bias,12,1344,0,16129,16129,132504,2016,27815,17472,12.000744047619047,8.215264430528862,1.7245334490668982,0.12499224998449997,98.58928571428571
413,features.5.4.block.2.fc1.weight,weight,8,75264,117089,1678,118767,1846398,275252,591650,18939,1.5780054209183674,15.546389148500847,4.981602633728224,2.3175797991024445,24.532286352040817
414,features.5.4.block.2.fc1.bias,bias,12,56,0,673,673,5002,84,985,728,12.017857142857142,7.432392273402675,1.463595839524517,0.12481426448736999,89.32142857142857
415,features.5.4.block.2.fc2.weight,weight,8,75264,143255,7205,150460,2215447,328539,702082,36124,1.9990965136054422,14.724491559218396,4.666236873587665,2.1835637378705304,29.435679740646258
416,features.5.4.block.2.fc2.bias,bias,12,1344,0,16129,16129,128673,2016,26538,17472,12.000744047619047,7.977741955483911,1.6453592907185814,0.12499224998449997,95.73883928571429
417,features.5.4.block.3.0.weight,weight,8,301056,1433146,714868,2148014,24290568,3105812,7015721,1032590,7.134931707057823,11.308384396004868,3.2661430512091636,1.4458993284028876,80.68455038265306
418,features.5.4.block.3.1.weight,weight,8,224,1142,880,2022,21176,2471,5778,1008,9.026785714285714,10.472799208704254,2.857566765578635,1.2220573689416419,94.53571428571429
419,features.5.4.block.3.1.bias,bias,12,224,0,2689,2689,21178,336,4333,2912,12.004464285714286,7.8757902566009665,1.6113796950539234,0.12495351431759018,94.54464285714286
420,features.5.5.block.0.0.weight,weight,8,301056,1511757,902404,2414161,26436589,3270518,7480776,1195697,8.018976535926871,10.950632124369502,3.098706341457757,1.3547224066663326,87.81286205888605
421,features.5.5.block.0.1.weight,weight,8,1344,0,10753,10753,83052,1344,16931,10752,8.000744047619047,7.7236120152515575,1.574537338417186,0.12498837533711522,61.794642857142854
422,features.5.5.block.0.1.bias,bias,12,1344,0,16129,16129,132603,2016,27848,17472,12.000744047619047,8.221402442804886,1.7265794531589063,0.12499224998449997,98.66294642857143
423,features.5.5.block.1.0.weight,weight,8,33600,170250,99373,269623,2953766,367807,833148,132056,8.024494047619047,10.955170738401398,3.090047955849464,1.3641529098036889,87.90970238095238
424,features.5.5.block.1.1.weight,weight,8,1344,7246,3750,10996,123692,15515,34844,5250,8.181547619047619,11.248817751909785,3.168788650418334,1.4109676245907603,92.0327380952381
425,features.5.5.block.1.1.bias,bias,12,1344,0,16129,16129,132747,2016,27896,17472,12.000744047619047,8.230330460660921,1.7295554591109181,0.12499224998449997,98.77008928571429
426,features.5.5.block.2.fc1.weight,weight,8,75264,128114,2620,130734,2000300,298326,639471,23940,1.7370057397959184,15.300533908547127,4.891390150993621,2.281931249713158,26.577115221088434
427,features.5.5.block.2.fc1.bias,bias,12,56,0,673,673,4987,84,980,728,12.017857142857142,7.410104011887073,1.4561664190193164,0.12481426448736999,89.05357142857143
428,features.5.5.block.2.fc2.weight,weight,8,75264,178402,15054,193456,2725573,401182,855182,57356,2.5703656462585034,14.088852245471838,4.420550409395418,2.0737635431312547,36.213501806972786
429,features.5.5.block.2.fc2.bias,bias,12,1344,0,16129,16129,129780,2016,26907,17472,12.000744047619047,8.046376092752185,1.668237336474673,0.12499224998449997,96.5625
430,features.5.5.block.3.0.weight,weight,8,301056,1435457,747246,2182703,24552263,3114434,7084740,1061670,7.250156117134353,11.248558782390457,3.245856170079026,1.4268702613227728,81.55380726509354
431,features.5.5.block.3.1.weight,weight,8,224,1127,860,1987,20747,2438,5654,979,8.870535714285714,10.441368897835934,2.8454957221942627,1.2269753397081027,92.62053571428571
432,features.5.5.block.3.1.bias,bias,12,224,0,2689,2689,21256,336,4359,2912,12.004464285714286,7.9047973224246935,1.6210487169951655,0.12495351431759018,94.89285714285714
433,features.5.6.block.0.0.weight,weight,8,301056,1503175,928180,2431355,26521513,3256843,7502892,1215020,8.076088833971088,10.908120369094599,3.0858891441192258,1.3395176763574221,88.09494911245748
434,features.5.6.block.0.1.weight,weight,8,1344,0,10753,10753,80772,1344,16171,10752,8.000744047619047,7.511578164233237,1.5038593880777458,0.12498837533711522,60.098214285714285
435,features.5.6.block.0.1.bias,bias,12,1344,0,16129,16129,133269,2016,28070,17472,12.000744047619047,8.262694525389051,1.7403434806869613,0.12499224998449997,99.15848214285714
436,features.5.6.block.1.0.weight,weight,8,33600,169217,101859,271076,2962282,366161,836339,134176,8.067738095238095,10.927865248122298,3.085256533223155,1.3507687880889492,88.16315476190476
437,features.5.6.block.1.1.weight,weight,8,1344,5511,9,5520,80953,12030,25737,1482,4.107142857142857,14.665398550724637,4.6625,2.1793478260869565,60.232886904761905
438,features.5.6.block.1.1.bias,bias,12,1344,0,16129,16129,133428,2016,28123,17472,12.000744047619047,8.272552545105091,1.7436294872589746,0.12499224998449997,99.27678571428571
439,features.5.6.block.2.fc1.weight,weight,8,75264,124573,2787,127360,1956404,290917,625602,22308,1.6921768707482994,15.36121231155779,4.912076005025126,2.2842101130653267,25.99388818027211
440,features.5.6.block.2.fc1.bias,bias,12,56,0,673,673,4845,85,933,728,12.017857142857142,7.199108469539376,1.3863298662704309,0.1263001485884101,86.51785714285714
441,features.5.6.block.2.fc2.weight,weight,8,75264,200549,30537,231086,3096001,447086,956092,80080,3.0703390731292517,13.397613875353764,4.137386081372303,1.9347169452065465,41.13521736819728
442,features.5.6.block.2.fc2.bias,bias,12,1344,0,16129,16129,129348,2016,26763,17472,12.000744047619047,8.019592039184078,1.6593093186186372,0.12499224998449997,96.24107142857143
443,features.5.6.block.3.0.weight,weight,8,301056,1449763,816661,2266424,25205575,3148809,7243036,1124018,7.528247236394558,11.121297250646833,3.1957991973258313,1.3893291811240969,83.72387529230443
444,features.5.6.block.3.1.weight,weight,8,224,1151,830,1981,20900,2488,5751,989,8.84375,10.55022715800101,2.9030792529025744,1.2559313478041394,93.30357142857143
445,features.5.6.block.3.1.bias,bias,12,224,0,2689,2689,21169,336,4330,2912,12.004464285714286,7.87244328746746,1.6102640386760878,0.12495351431759018,94.50446428571429
446,features.5.7.block.0.0.weight,weight,8,301056,1491970,837742,2329712,25798056,3229535,7358176,1145688,7.738467261904762,11.073495779735865,3.1584058458727946,1.3862378697452733,85.69188456632654
447,features.5.7.block.0.1.weight,weight,8,1344,0,10753,10753,83283,1344,17008,10752,8.000744047619047,7.745094392262624,1.5816981307542082,0.12498837533711522,61.966517857142854
448,features.5.7.block.0.1.bias,bias,12,1344,0,16129,16129,132966,2016,27969,17472,12.000744047619047,8.243908487816975,1.7340814681629364,0.12499224998449997,98.93303571428571
449,features.5.7.block.1.0.weight,weight,8,33600,168781,92284,261065,2892414,364665,821501,126900,7.769791666666666,11.079286767663225,3.146729741635225,1.3968360370022792,86.08375
450,features.5.7.block.1.1.weight,weight,8,1344,0,10753,10753,83382,1344,17041,10752,8.000744047619047,7.754301125267367,1.584767041755789,0.12498837533711522,62.04017857142857
451,features.5.7.block.1.1.bias,bias,12,1344,0,16129,16129,133062,2016,28001,17472,12.000744047619047,8.249860499720999,1.7360654721309443,0.12499224998449997,99.00446428571429
