id,name,type,bitwidth,num_elements,regularBins,bypassBins,totalBins,ops_total,mem,branches,loops,bins_per_weight,ops_per_bin,branches_per_bin,mem_per_bin,ops_per_weight
177,features.6.2.block.2.fc2.weight,weight,8,55296,282573,186314,468887,5016085,610266,1391400,230351,8.479582609953704,10.697854706997635,2.9674527124872303,1.3015204089684722,90.71334273726852
178,features.6.2.block.2.fc2.bias,bias,12,1152,0,13825,13825,111552,1728,23167,14976,12.000868055555555,8.06886075949367,1.675732368896926,0.12499095840867992,96.83333333333333
179,features.6.2.block.3.0.weight,weight,8,221184,924701,1211896,2136597,20950187,2062429,5571390,1307831,9.65981716579861,9.805399427220014,2.6075998421789417,0.9652868556868703,94.71836570457175
180,features.6.2.block.3.1.weight,weight,8,192,978,823,1801,18832,2123,5139,923,9.380208333333334,10.456413103831204,2.85341476957246,1.178789561354803,98.08333333333333
181,features.6.2.block.3.1.bias,bias,12,192,0,2305,2305,18195,288,3728,2496,12.005208333333334,7.893709327548807,1.617353579175705,0.12494577006507593,94.765625
182,features.6.3.block.0.0.weight,weight,8,221184,0,1769580,1769580,13913855,221197,2868376,1769472,8.00048828125,7.862800777585642,1.6209360413205394,0.12499971744707784,62.90624547887732
183,features.6.3.block.0.1.weight,weight,8,1152,0,9217,9217,69972,1152,14107,9216,8.000868055555555,7.5916241727243134,1.5305413909081045,0.12498643810350439,60.739583333333336
184,features.6.3.block.0.1.bias,bias,12,1152,0,13825,13825,111114,1728,23021,14976,12.000868055555555,8.037179023508138,1.6651717902350813,0.12499095840867992,96.453125
185,features.6.3.block.1.0.weight,weight,8,28800,148034,71586,219620,2481680,318644,715176,106121,7.625694444444444,11.299881613696385,3.256424733630817,1.450887897277115,86.16944444444445
186,features.6.3.block.1.1.weight,weight,8,1152,0,9217,9217,70938,1152,14429,9216,8.000868055555555,7.696430508842356,1.5654768362807856,0.12498643810350439,61.578125
187,features.6.3.block.1.1.bias,bias,12,1152,0,13825,13825,111855,1728,23268,14976,12.000868055555555,8.090777576853526,1.6830379746835442,0.12499095840867992,97.09635416666667
188,features.6.3.block.2.fc1.weight,weight,8,55296,281528,217747,499275,5237981,610704,1445418,255763,9.029134114583334,10.491174202593761,2.8950337990085626,1.223181613339342,94.72621889467592
189,features.6.3.block.2.fc1.bias,bias,12,48,0,577,577,4524,72,923,624,12.020833333333334,7.84055459272097,1.5996533795493935,0.12478336221837089,94.25
190,features.6.3.block.2.fc2.weight,weight,8,55296,281508,253675,535183,5490586,613990,1507668,286411,9.678512008101851,10.25926832504022,2.8171074193313315,1.147252435148351,99.29445167824075
191,features.6.3.block.2.fc2.bias,bias,12,1152,0,13825,13825,111618,1728,23189,14976,12.000868055555555,8.07363471971067,1.6773236889692587,0.12499095840867992,96.890625
192,features.6.3.block.3.0.weight,weight,8,221184,435417,1517245,1952662,17305908,1089275,4162044,1560396,8.828224464699074,8.862725858341076,2.131471806180486,0.5578410395654753,78.24213324652777
193,features.6.3.block.3.1.weight,weight,8,192,979,969,1948,19924,2139,5413,1050,10.145833333333334,10.227926078028748,2.778747433264887,1.0980492813141685,103.77083333333333
194,features.6.3.block.3.1.bias,bias,12,192,0,2305,2305,18099,288,3696,2496,12.005208333333334,7.852060737527115,1.603470715835141,0.12494577006507593,94.265625
195,features.7.0.block.0.0.weight,weight,8,221184,1070073,1120889,2190962,22039487,2352029,5995082,1233425,9.905608000578704,10.059273962761564,2.7362784019074726,1.0735142827671134,99.64322464554398
196,features.7.0.block.0.1.weight,weight,8,1152,0,9217,9217,70278,1152,14209,9216,8.000868055555555,7.624823695345557,1.541607898448519,0.12498643810350439,61.005208333333336
197,features.7.0.block.0.1.bias,bias,12,1152,0,13825,13825,109470,1728,22473,14976,12.000868055555555,7.918264014466546,1.6255334538878843,0.12499095840867992,95.02604166666667
198,features.7.0.block.1.0.weight,weight,8,10368,20628,70715,91343,809122,51519,194782,72749,8.810088734567902,8.858062467840995,2.1324239405318415,0.5640169471114371,78.0403163580247
199,features.7.0.block.1.1.weight,weight,8,1152,0,9217,9217,70244,1153,14198,9216,8.000868055555555,7.621134859498753,1.5404144515569058,0.12509493327546925,60.97569444444444
200,features.7.0.block.1.1.bias,bias,12,1152,0,13825,13825,111729,1728,23226,14976,12.000868055555555,8.081663652802893,1.68,0.12499095840867992,96.98697916666667
201,features.7.0.block.2.fc1.weight,weight,8,55296,282598,148082,430680,4775395,607900,1348516,204272,7.788628472222222,11.088035200148601,3.131132163090926,1.4114888083960249,86.36058666087963
202,features.7.0.block.2.fc1.bias,bias,12,48,0,577,577,4686,72,977,624,12.020833333333334,8.121317157712305,1.6932409012131715,0.12478336221837089,97.625
203,features.7.0.block.2.fc2.weight,weight,8,55296,282100,186273,468373,5029080,609332,1398402,231263,8.470287181712964,10.737339684396838,2.9856588659038845,1.3009545810710694,90.94835069444444
204,features.7.0.block.2.fc2.bias,bias,12,1152,0,13825,13825,105885,1728,21278,14976,12.000868055555555,7.658951175406871,1.5390958408679927,0.12499095840867992,91.9140625
205,features.7.0.block.3.0.weight,weight,8,368640,0,2949300,2949300,23214689,368662,4788937,2949120,8.00048828125,7.871253856847387,1.623753772081511,0.1249998304682467,62.97387424045139
206,features.7.0.block.3.1.weight,weight,8,320,0,2561,2561,20408,321,4242,2560,8.003125,7.96876220226474,1.6563842249121437,0.1253416634127294,63.775
207,features.7.0.block.3.1.bias,bias,12,320,0,3841,3841,30472,480,6263,4160,12.003125,7.933350689924499,1.6305649570424368,0.1249674563915647,95.225
208,features.8.0.weight,weight,8,409600,0,3277000,3277000,25783421,409625,5317482,3276800,8.00048828125,7.867995422642661,1.6226676838571865,0.125,62.94780517578125
209,features.8.1.weight,weight,8,1280,0,10241,10241,80790,1280,16689,10240,8.00078125,7.888878039253979,1.6296260130846596,0.12498779416072649,63.1171875
210,features.8.1.bias,bias,12,1280,0,15361,15361,123613,1920,25630,16640,12.00078125,8.047197448082807,1.6685111646377189,0.12499186250895124,96.57265625
211,classifier.1.weight,weight,8,1280000,0,10240625,10240625,80978841,1280078,16752348,10240000,8.00048828125,7.90760729935917,1.6358716386939274,0.12499998779371377,63.26471953125
