tensor_type,predictor,residual_level,count,probability,cumulative_probability
weight,NEIGHBOR,67,1237,0.00021851896080366928,0.9970158117988226
weight,NEIGHBOR,68,1156,0.00020421012020132716,0.9972200219190239
weight,NEIGHBOR,69,1047,0.00018495501371175566,0.9974049769327358
weight,NEIGHBOR,70,1020,0.00018018540017764162,0.9975851623329134
weight,NEIGHBOR,71,909,0.00016057698898183943,0.9977457393218953
weight,NEIGHBOR,72,872,0.00015404085191657205,0.9978997801738118
weight,NEIGHBOR,73,747,0.00013195930777715518,0.998031739481589
weight,NEIGHBOR,74,768,0.0001356690071925772,0.9981674084887815
weight,NEIGHBOR,75,711,0.00012559982306500312,0.9982930083118465
weight,NEIGHBOR,76,652,0.00011517733423119835,0.9984081856460777
weight,NEIGHBOR,77,597,0.00010546145480985494,0.9985136471008875
weight,NEIGHBOR,78,551,9.733544656654953e-05,0.9986109825474542
weight,NEIGHBOR,79,517,9.132926656062815e-05,0.9987023118140147
weight,NEIGHBOR,80,449,7.931690654878538e-05,0.9987816287205635
weight,NEIGHBOR,81,461,8.14367347861694e-05,0.9988630654553498
weight,NEIGHBOR,82,399,7.048428889301862e-05,0.9989335497442428
weight,NEIGHBOR,83,390,6.889441771498061e-05,0.9990024441619577
weight,NEIGHBOR,84,377,6.659793712448126e-05,0.9990690420990822
weight,NEIGHBOR,85,290,5.1229182403447124e-05,0.9991202712814856
weight,NEIGHBOR,86,290,5.1229182403447124e-05,0.999171500463889
weight,NEIGHBOR,87,275,4.85793971067171e-05,0.9992200798609958
weight,NEIGHBOR,88,266,4.6989525928679086e-05,0.9992670693869244
weight,NEIGHBOR,89,244,4.3103174160141716e-05,0.9993101725610846
weight,NEIGHBOR,90,219,3.8686865332258345e-05,0.9993488594264168
weight,NEIGHBOR,91,240,4.2396564747680375e-05,0.9993912559911645
weight,NEIGHBOR,92,177,3.126746650141428e-05,0.999422523457666
weight,NEIGHBOR,93,188,3.3210642385682966e-05,0.9994557341000516
weight,NEIGHBOR,94,182,3.215072826699095e-05,0.9994878848283186
weight,NEIGHBOR,95,155,2.738111473287691e-05,0.9995152659430515
weight,NEIGHBOR,96,175,3.091416179518361e-05,0.9995461801048467
weight,NEIGHBOR,97,129,2.2788153551878202e-05,0.9995689682583986
weight,NEIGHBOR,98,139,2.455467708303155e-05,0.9995935229354816
weight,NEIGHBOR,99,126,2.22581964925322e-05,0.9996157811319741
weight,NEIGHBOR,100,119,2.1021630020724854e-05,0.9996368027619948
weight,NEIGHBOR,101,120,2.1198282373840188e-05,0.9996580010443687
weight,NEIGHBOR,102,110,1.943175884268684e-05,0.9996774328032114
weight,NEIGHBOR,103,106,1.8725149430225502e-05,0.9996961579526417
